Complex number, complex name, wind turbine number (temporary), completion date, classification, address, X-coordinate (GRS80_C_x), Y-coordinate (GRS80_C_y), latitude (lat), longitude (lon), capacity (kW), manufacturer
91,Shinan 2-2 (Cheonsa/Angel),5,18-7,Onshore,전라남도 신안군 자은면 일대(백산리 271번지 일원 및 고장리 산224-13 일원),257047.8409,111678.0082,34.9055948,126.033617,3450,Vestas
91,Shinan 2-2 (Cheonsa/Angel),6,18-7,Onshore,전라남도 신안군 자은면 일대(백산리 271번지 일원 및 고장리 산224-13 일원),257009.3031,111900.7323,34.90526682,126.0360577,3450,Vestas
92,Pohang Singwang,1,18-2,Onshore,"경상북도 포항시 북구 흥해읍 도음로 297-70 / 신광면 냉수리 산14-1산15-1,산16-2,산17,산62-1,산63-1,산64외 9필지",390002.9326,405241.8513,36.08610083,129.278619,3200,Siemens
92,Pohang Singwang,2,18-2,Onshore,"경상북도 포항시 북구 흥해읍 도음로 297-70 / 신광면 냉수리 산14-1산15-1,산16-2,산17,산62-1,산63-1,산64외 9필지",390284.815,405115.4703,36.08866587,129.2772902,3200,Siemens
92,Pohang Singwang,3,18-2,Onshore,"경상북도 포항시 북구 흥해읍 도음로 297-70 / 신광면 냉수리 산14-1산15-1,산16-2,산17,산62-1,산63-1,산64외 9필지",390533.7067,404997.2967,36.09093208,129.2760437,3200,Siemens
92,Pohang Singwang,4,18-2,Onshore,"경상북도 포항시 북구 흥해읍 도음로 297-70 / 신광면 냉수리 산14-1산15-1,산16-2,산17,산62-1,산63-1,산64외 9필지",390820.4912,405143.9655,36.09348365,129.2777456,3200,Siemens
92,Pohang Singwang,5,18-2,Onshore,"경상북도 포항시 북구 흥해읍 도음로 297-70 / 신광면 냉수리 산14-1산15-1,산16-2,산17,산62-1,산63-1,산64외 9필지",391152.2332,405098.4719,36.09648061,129.277327,3200,Siemens
92,Pohang Singwang,6,18-2,Onshore,"경상북도 포항시 북구 흥해읍 도음로 297-70 / 신광면 냉수리 산14-1산15-1,산16-2,산17,산62-1,산63-1,산64외 9필지",391464.4648,405073.1755,36.09929761,129.2771275,3200,Siemens
93,Samcheonpo,1,18-7,Onshore,경상남도 사천시,256859.114,301634.2013,34.90264863,128.111994,750,Unison
94,Nodong,1,18-9,Onshore,강원도 평창군 용평면 운두령로 1243 / 노동리 산1-5,568567.8584,327540.3682,37.70793975,128.4463305,2300,Unison
95,Jeongam,1,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509390.1803,365928.8723,37.1688834,128.8681747,2300,Unison
95,Jeongam,2,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509432.0632,366127.5851,37.1692253,128.8704202,2300,Unison
95,Jeongam,3,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509277.1134,366365.7745,37.16778751,128.8730662,2300,Unison
95,Jeongam,4,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509317.2874,366579.9496,37.16811117,128.8754853,2300,Unison
95,Jeongam,5,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509386.6723,366797.92,37.16869717,128.8779536,2300,Unison
95,Jeongam,6,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509429.6093,367431.1862,37.16897066,128.8850896,2300,Unison
95,Jeongam,7,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,509113.8557,367754.9644,37.16606905,128.8886624,2300,Unison
95,Jeongam,8,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,508882.0383,367867.3508,37.16396122,128.889875,2300,Unison
95,Jeongam,9,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,508733.5747,368071.9737,37.16258745,128.8921442,2300,Unison
95,Jeongam,10,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,508343.4352,368130.7555,37.15906343,128.892718,2300,Unison
95,Jeongam,11,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,508151.134,368093.1563,37.15733839,128.8922518,2300,Unison
95,Jeongam,12,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,507930.9783,368136.2111,37.155348,128.8926868,2300,Unison
95,Jeongam,13,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,507736.0102,368175.7978,37.15358507,128.8930884,2300,Unison
95,Jeongam,14,18-1,Onshore,강원도 정선군 고한읍 고한6길 16 (신한은행) / 3층,507570.8115,368204.9861,37.1520921,128.8933797,2300,Unison
96,Yeonggwang Demonstration,1,18-1,Onshore,전라남도 영광군 백수읍 백수로3길 132-1,299089.5005,140079.3831,35.2865939,126.3413102,8000,Doosan Enerbility
97,Hajang 4,1,18-11,Onshore,강원도 삼척시 하장면 판문길 714-647 / 하장4풍력발전소,517669.981,370818.8302,37.24256586,128.925096,2300,Unison
98,Uljin Hyeonjongsan,1,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),475940.9003,411684.3969,36.85850093,129.3735809,3600,SGRE
98,Uljin Hyeonjongsan,2,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476342.5164,411851.0711,36.86207946,129.3755603,3600,SGRE
98,Uljin Hyeonjongsan,3,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476615.0501,412024.5931,36.86449426,129.3775806,3600,SGRE
98,Uljin Hyeonjongsan,4,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476787.1382,413425.0189,36.86572849,129.3933205,3600,SGRE
98,Uljin Hyeonjongsan,5,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476671.1542,413844.2355,36.86458954,129.3979852,3600,SGRE
98,Uljin Hyeonjongsan,6,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477004.5298,413302.5565,36.86771334,129.3920094,3600,SGRE
98,Uljin Hyeonjongsan,7,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477291.1219,413142.7029,36.87032963,129.3902986,3600,SGRE
98,Uljin Hyeonjongsan,8,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477551.5734,413242.2264,36.87265207,129.391487,3600,SGRE
98,Uljin Hyeonjongsan,9,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476979.6167,411817.9982,36.86782285,129.3753674,3600,SGRE
98,Uljin Hyeonjongsan,10,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476732.0209,411566.4204,36.86565002,129.3724794,3600,SGRE
98,Uljin Hyeonjongsan,11,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476399.0171,411392.4475,36.8626908,129.3704373,3600,SGRE
98,Uljin Hyeonjongsan,12,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476527.2576,410872.2985,36.86396155,129.3646448,3600,SGRE
98,Uljin Hyeonjongsan,13,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476819.9468,410638.0654,36.86664895,129.3621014,3600,SGRE
98,Uljin Hyeonjongsan,14,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477272.8691,410688.6619,36.87071549,129.362794,3600,SGRE
98,Uljin Hyeonjongsan,15,19-3,Onshore,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477445.8296,411402.3053,36.87211336,129.3708392,3000,SGRE
99,Yeonggwang (onshore),1,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295107.8488,138844.8895,35.25063337,126.328037,2300,Unison
99,Yeonggwang (onshore),2,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295346.7889,139401.1932,35.25282068,126.3341316,2300,Unison
99,Yeonggwang (onshore),3,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295437.9729,139717.8434,35.25366161,126.3376041,2300,Unison
99,Yeonggwang (onshore),4,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295446.6661,140067.8245,35.25376095,126.3414489,2300,Unison
99,Yeonggwang (onshore),5,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294441.5438,139572.6919,35.24467219,126.3360824,2300,Unison
99,Yeonggwang (onshore),6,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294423.2659,139820.2532,35.24452235,126.3388036,2300,Unison
99,Yeonggwang (onshore),7,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294583.249,140093.2902,35.24598061,126.3417916,2300,Unison
99,Yeonggwang (onshore),8,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294657.9142,140374.9719,35.24667035,126.3448809,2300,Unison
99,Yeonggwang (onshore),9,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294709.7302,140640.2559,35.2471531,126.3477918,2300,Unison
99,Yeonggwang (onshore),10,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294740.0896,140926.6872,35.24744364,126.3509365,2300,Unison
99,Yeonggwang (onshore),11,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294734.1304,141246.6294,35.24740874,126.3544521,2300,Unison
99,Yeonggwang (onshore),12,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294732.4686,141564.0424,35.24741231,126.3579396,2300,Unison
99,Yeonggwang (onshore),13,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294733.8616,141885.3274,35.24744354,126.3614694,2300,Unison
99,Yeonggwang (onshore),14,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294803.1343,142159.2383,35.24808373,126.3644739,2300,Unison
99,Yeonggwang (onshore),15,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294899.2642,142425.3629,35.24896546,126.3673911,2300,Unison
99,Yeonggwang (onshore),16,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295000.2516,142694.287,35.24989106,126.3703387,2300,Unison
99,Yeonggwang (onshore),17,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295103.4387,142950.4442,35.25083569,126.373146,2300,Unison
99,Yeonggwang (onshore),18,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294146.3062,143711.2077,35.24225212,126.3815703,2000,Unison
99,Yeonggwang (onshore),19,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",293973.8281,143497.7308,35.24068558,126.3792368,2000,Unison
99,Yeonggwang (onshore),20,19-1,Onshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",293852.0233,143309.5907,35.23957714,126.3771783,2000,Unison
100,Yeonggwang (offshore),1,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294168.2779,138515.887,35.24214504,126.3244924,2300,Unison
100,Yeonggwang (offshore),2,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294445.0826,138297.7557,35.24462644,126.3220753,2300,Unison
100,Yeonggwang (offshore),3,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294525.8137,138098.3617,35.24534176,126.3198786,2300,Unison
100,Yeonggwang (offshore),4,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",298090.6154,138840.6407,35.27751624,126.3277683,2300,Unison
100,Yeonggwang (offshore),5,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",298411.065,139043.3046,35.28041675,126.3299719,2300,Unison
100,Yeonggwang (offshore),6,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",297825.6311,138722.6281,35.27512078,126.326491,2300,Unison
100,Yeonggwang (offshore),7,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",297562.4839,138609.5747,35.27274216,126.3252682,2300,Unison
100,Yeonggwang (offshore),8,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",296825.2103,138620.8093,35.26609795,126.3254467,2300,Unison
100,Yeonggwang (offshore),9,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",296643.7771,138444.263,35.26445189,126.3235202,2300,Unison
100,Yeonggwang (offshore),10,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",296421.1335,138304.9594,35.26243668,126.3220061,2300,Unison
100,Yeonggwang (offshore),11,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295295.7178,138476.9741,35.25230408,126.3239806,2300,Unison
100,Yeonggwang (offshore),12,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295208.0181,139111.1608,35.25155239,126.3309551,2300,Unison
100,Yeonggwang (offshore),13,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294368.1545,138957.7279,35.24397349,126.3293317,2300,Unison
100,Yeonggwang (offshore),14,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294428.9614,139260.581,35.24453993,126.3326544,2300,Unison
100,Yeonggwang (offshore),15,19-1,Offshore,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",297002.8895,138799.5045,35.26771027,126.3273972,2300,Unison
101,Wando Sinji,1,19-1,Onshore,전라남도 완도군 신지면 신지로 1134-287,191184.4427,189153.4562,34.31566063,126.8821561,3465,SGRE
101,Wando Sinji,2,19-1,Onshore,전라남도 완도군 신지면 신지로 1134-287,191051.5907,188961.0074,34.31446096,126.8800669,3465,SGRE
101,Wando Sinji,3,19-1,Onshore,전라남도 완도군 신지면 신지로 1134-287,190884.0535,188808.8057,34.31294901,126.8784155,3465,SGRE
101,Wando Sinji,4,19-1,Onshore,전라남도 완도군 신지면 신지로 1134-287,190717.9166,189019.2193,34.31145356,126.8807036,3465,SGRE
101,Wando Sinji,5,19-1,Onshore,전라남도 완도군 신지면 신지로 1134-287,190652.7819,188592.425,34.31086178,126.8760678,3465,SGRE
102,Jeju Sumang,1,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,85724.23505,169384.2211,33.36450013,126.6710359,3600,Vestas
102,Jeju Sumang,2,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,86102.19379,169295.2446,33.36790531,126.6700671,3600,Vestas
102,Jeju Sumang,3,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,86417.60991,169298.8766,33.37074923,126.6700953,3600,Vestas
102,Jeju Sumang,4,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,86195.01712,169029.1506,33.36873458,126.6672046,3600,Vestas
102,Jeju Sumang,5,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,85708.67229,169132.2082,33.36435262,126.6683287,3600,Vestas
102,Jeju Sumang,6,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,85992.17087,168852.8572,33.36690061,126.6653173,3600,Vestas
102,Jeju Sumang,7,19-11,Onshore,제주특별자치도 서귀포시 제주도 서귀포시,86048.40131,168609.4991,33.36740051,126.6627005,3600,Vestas
103,Yeongyang Yanggu,1,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,444404.134,397854.7318,36.57752303,129.2104648,3450,Vestas
103,Yeongyang Yanggu,2,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,443524.7544,398214.9674,36.56952978,129.2142605,3450,Vestas
103,Yeongyang Yanggu,3,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,443761.789,398107.9233,36.57168642,129.2131264,3450,Vestas
103,Yeongyang Yanggu,4,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,443978.809,398049.3481,36.57365277,129.2125283,3450,Vestas
103,Yeongyang Yanggu,5,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,444153.9885,398000.6533,36.5752403,129.2120296,3450,Vestas
103,Yeongyang Yanggu,6,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,444301.0868,397949.5395,36.57657548,129.2114968,3450,Vestas
103,Yeongyang Yanggu,7,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,444517.8378,397781.8501,36.578562,129.2096803,3450,Vestas
103,Yeongyang Yanggu,8,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,444701.4814,397706.9503,36.58023117,129.2088911,3450,Vestas
103,Yeongyang Yanggu,9,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,445118.4255,397586.1496,36.58401064,129.2076494,3450,Vestas
103,Yeongyang Yanggu,10,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,445256.6042,397347.0154,36.58530436,129.2050147,3450,Vestas
103,Yeongyang Yanggu,11,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,445506.8139,397151.5995,36.5875978,129.2028968,3450,Vestas
103,Yeongyang Yanggu,12,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,445854.2535,396962.1681,36.59076551,129.2008704,3450,Vestas
103,Yeongyang Yanggu,13,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,446035.9995,396844.2601,36.59242641,129.1996002,3450,Vestas
103,Yeongyang Yanggu,14,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,446239.6537,396865.0474,36.59425599,129.1998845,3450,Vestas
103,Yeongyang Yanggu,15,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,446460.7376,396761.3365,36.59626818,129.1987828,3450,Vestas
103,Yeongyang Yanggu,16,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,446769.0937,396041.1399,36.59919305,129.1908186,3450,Vestas
103,Yeongyang Yanggu,17,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,446976.4596,395903.6775,36.60108857,129.1893362,3450,Vestas
103,Yeongyang Yanggu,18,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,447219.3917,395599.2942,36.60333856,129.1859985,3450,Vestas
103,Yeongyang Yanggu,19,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,447333.3388,395831.1753,36.60431709,129.1886173,3450,Vestas
103,Yeongyang Yanggu,20,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,444951.6267,397652.6903,36.58249489,129.2083495,3450,Vestas
103,Yeongyang Yanggu,21,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,446652.7205,396116.6951,36.59812961,129.1916327,3450,Vestas
103,Yeongyang Yanggu,22,19-12,Onshore,경상북도 영양군 석보면 홍계길 449-7,443648.2543,398170.3956,36.57065111,129.2137946,3450,Vestas
104,Taebaek Guinemi,1,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,526838.5351,376009.0831,37.32416326,128.9857265,1650,Hyundai Electric
104,Taebaek Guinemi,2,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,526991.3989,376050.871,37.32553187,128.9862339,1650,Hyundai Electric
104,Taebaek Guinemi,3,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,527567.4545,376265.7993,37.33067846,128.9887942,1650,Hyundai Electric
104,Taebaek Guinemi,4,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,527623.7883,376344.8123,37.33117075,128.9896986,1650,Hyundai Electric
104,Taebaek Guinemi,5,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,527730.5515,376339.7898,37.33213309,128.9896674,1650,Hyundai Electric
104,Taebaek Guinemi,6,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,527986.5043,376456.6467,37.33441574,128.991046,1650,Hyundai Electric
104,Taebaek Guinemi,7,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,527861.6563,376402.926,37.33330169,128.9904105,1650,Hyundai Electric
104,Taebaek Guinemi,8,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,528248.5271,376961.7894,37.33667917,128.9968051,1650,Hyundai Electric
104,Taebaek Guinemi,9,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,528337.8182,377058.8575,37.33746473,128.9979211,1650,Hyundai Electric
104,Taebaek Guinemi,10,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,528166.8763,376872.5227,37.33596091,128.9957789,1650,Hyundai Electric
104,Taebaek Guinemi,11,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,528063.8778,376825.6637,37.33504234,128.9952259,1650,Hyundai Electric
104,Taebaek Guinemi,12,20-9,Onshore,강원도 태백시 하사미동 산220-3 일원,528058.7545,376805.7346,37.335,128.995,1650,Hyundai Electric
105,Gunwi Hwasan,1,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389421.1474,360950.9085,36.08920099,128.787022,1650,Hyundai Electric
105,Gunwi Hwasan,2,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389258.1036,361001.2633,36.08772399,128.7875476,1650,Hyundai Electric
105,Gunwi Hwasan,3,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",390041.2469,360147.5766,36.09491941,128.7782324,1650,Hyundai Electric
105,Gunwi Hwasan,4,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389099.0536,360506.3699,36.08637311,128.782023,1650,Hyundai Electric
105,Gunwi Hwasan,5,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389073.6417,360986.9066,36.08606477,128.7873506,1650,Hyundai Electric
105,Gunwi Hwasan,6,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389873.5085,360358.346,36.0933737,128.7805376,1650,Hyundai Electric
105,Gunwi Hwasan,7,20-6,Onshore,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389108.5442,360800.2899,36.08641004,128.7852867,1650,Hyundai Electric
106,Cheongsong Noraesan,1,19-11,Onshore,경상북도 청송군 안덕면 노래리 산68-1번지 일원,421070.1921,379507.3988,36.37099958,129.0001951,3200,SGRE
106,Cheongsong Noraesan,2,19-11,Onshore,경상북도 청송군 안덕면 노래리 산68-1번지 일원,421362.922,379548.0485,36.3736284,129.0007153,3200,SGRE
106,Cheongsong Noraesan,3,19-11,Onshore,경상북도 청송군 안덕면 노래리 산68-1번지 일원,422179.9152,378864.3122,36.38111382,128.9932884,3200,SGRE
106,Cheongsong Noraesan,4,19-11,Onshore,경상북도 청송군 안덕면 노래리 산68-1번지 일원,422513.6918,378880.2603,36.38411694,128.9935428,3200,SGRE
106,Cheongsong Noraesan,5,19-11,Onshore,경상북도 청송군 안덕면 노래리 산68-1번지 일원,422846.6297,378910.4514,36.38710986,128.9939557,3200,SGRE
106,Cheongsong Noraesan,6,19-11,Onshore,경상북도 청송군 안덕면 노래리 산68-1번지 일원,423129.5139,379018.5611,36.38963748,128.995225,3200,SGRE
107,Bukchon Seomo,1,20-9,Onshore,제주특별자치도 제주시 구좌읍 북흘로 255,103700.8908,172779.1972,33.52666905,126.7069698,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),1,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321265.8072,140220.7242,35.48646991,126.3412407,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),2,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320696.4206,139657.3097,35.48130426,126.3350746,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),3,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320130.0354,139093.8345,35.47616534,126.3289084,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),4,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319563.6531,138530.3593,35.47102614,126.322743,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),5,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,318997.2128,137963.8856,35.46588592,126.3165453,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),6,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321673.8816,139535.495,35.49010622,126.3336597,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),7,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321107.4536,138970.0234,35.48496673,126.3274709,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),8,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320541.0691,138406.551,35.47982744,126.321305,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),9,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319971.6686,137842.1399,35.47466059,126.3151297,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),10,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319405.2898,137278.6675,35.46952073,126.3089653,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),11,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,322085.9109,138848.1869,35.49377756,126.3260548,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),12,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321515.5058,138283.7988,35.48860191,126.3198785,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),13,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320950.1214,137720.3088,35.48347125,126.3137124,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),14,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320383.7404,137156.8392,35.47833129,126.3075475,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),15,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319817.3014,136590.3711,35.47319031,126.3013503,3000,Doosan Enerbility
108,Seonamhae (Demonstration Site),16,20-12,Offshore,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,322493.9194,138159.9617,35.49741212,126.3184394,3000,Doosan Enerbility
